molecule,pred_bde,pred_bdfe,bond_index
CCC(CC)C1OC(C)C(C)O1,100.95049,92.175606,29
CCC(CC)C1OC(C)C(C)O1,100.95049,92.175606,30
CCC(CC)C1OC(C)C(C)O1,100.95049,92.175606,31
CC1=CC(=C(C(=C1)OC)O)OC,102.33944,89.75432,0
CC1=CC(=C(C(=C1)OC)O)OC,97.696884,86.10961,1
CC1=CC(=C(C(=C1)OC)O)OC,98.40526,86.29359,2
CC1=CC(=C(C(=C1)OC)O)OC,95.834305,84.113884,3
CC1=CC(=C(C(=C1)OC)O)OC,95.834305,84.113884,4
CC1=CC(=C(C(=C1)OC)O)OC,98.40526,86.29359,5
CC1=CC(=C(C(=C1)OC)O)OC,102.70343,89.014275,6
CC1=CC(=C(C(=C1)OC)O)OC,67.43273,54.28421,7
CC1=CC(=C(C(=C1)OC)O)OC,110.53114,98.1408,8
CC1=CC(=C(C(=C1)OC)O)OC,102.70343,89.014275,9
CC1=CC(=C(C(=C1)OC)O)OC,67.43273,54.28421,10
CC1=CC(=C(C(=C1)OC)O)OC,97.696884,86.10961,11
CC1=CC(=C(C(=C1)OC)O)OC,89.14254,81.82374,12
CC1=CC(=C(C(=C1)OC)O)OC,89.14254,81.82374,13
CC1=CC(=C(C(=C1)OC)O)OC,89.14254,81.82374,14
CC1=CC(=C(C(=C1)OC)O)OC,110.97501,102.1054,15
CC1=CC(=C(C(=C1)OC)O)OC,110.97501,102.1054,16
CC1=CC(=C(C(=C1)OC)O)OC,97.17194,88.69502,17
CC1=CC(=C(C(=C1)OC)O)OC,97.17194,88.69502,18
CC1=CC(=C(C(=C1)OC)O)OC,97.17194,88.69502,19
CC1=CC(=C(C(=C1)OC)O)OC,82.910164,74.50341,20
CC1=CC(=C(C(=C1)OC)O)OC,97.17194,88.69502,21
CC1=CC(=C(C(=C1)OC)O)OC,97.17194,88.69502,22
CC1=CC(=C(C(=C1)OC)O)OC,97.17194,88.69502,23
CCCCCCCCCCCC,89.16481,75.60658,0
CCCCCCCCCCCC,87.4631,72.95253,1
CCCCCCCCCCCC,87.72723,73.39945,2
CCCCCCCCCCCC,87.624794,73.27253,3
CCCCCCCCCCCC,87.63932,73.32904,4
CCCCCCCCCCCC,87.63109,73.32184,5
CCCCCCCCCCCC,87.63932,73.32904,6
CCCCCCCCCCCC,87.624794,73.27253,7
CCCCCCCCCCCC,87.72723,73.39945,8
CCCCCCCCCCCC,87.4631,72.95253,9
CCCCCCCCCCCC,89.16481,75.60658,10
CCCCCCCCCCCC,100.08565,91.13446,11
CCCCCCCCCCCC,100.08565,91.13446,12
CCCCCCCCCCCC,100.08565,91.13446,13
CCCCCCCCCCCC,97.01032,87.646355,14
CCCCCCCCCCCC,97.01032,87.646355,15
CCCCCCCCCCCC,97.23826,87.814415,16
CCCCCCCCCCCC,97.23826,87.814415,17
CCCCCCCCCCCC,97.167076,87.817444,18
CCCCCCCCCCCC,97.167076,87.817444,19
CCCCCCCCCCCC,97.18161,87.8715,20
CCCCCCCCCCCC,97.18161,87.8715,21
CCCCCCCCCCCC,97.173294,87.86439,22
CCCCCCCCCCCC,97.173294,87.86439,23
CCCCCCCCCCCC,97.173294,87.86439,24
CCCCCCCCCCCC,97.173294,87.86439,25
CCCCCCCCCCCC,97.18161,87.8715,26
CCCCCCCCCCCC,97.18161,87.8715,27
CCCCCCCCCCCC,97.167076,87.817444,28
CCCCCCCCCCCC,97.167076,87.817444,29
CCCCCCCCCCCC,97.23826,87.814415,30
CCCCCCCCCCCC,97.23826,87.814415,31
CCCCCCCCCCCC,97.01032,87.646355,32
CCCCCCCCCCCC,97.01032,87.646355,33
CCCCCCCCCCCC,100.08565,91.13446,34
CCCCCCCCCCCC,100.08565,91.13446,35
CCCCCCCCCCCC,100.08565,91.13446,36
CCCCCCOC(=O)CCC,89.16481,75.60658,0
CCCCCCOC(=O)CCC,87.65862,73.116875,1
CCCCCCOC(=O)CCC,87.975395,73.67407,2
CCCCCCOC(=O)CCC,88.92203,74.349594,3
CCCCCCOC(=O)CCC,88.406944,74.382515,4
CCCCCCOC(=O)CCC,93.719505,79.34135,5
CCCCCCOC(=O)CCC,101.866196,88.18601,6
CCCCCCOC(=O)CCC,92.64657,83.15013,7
CCCCCCOC(=O)CCC,93.508446,79.633385,8
CCCCCCOC(=O)CCC,85.139565,71.430084,9
CCCCCCOC(=O)CCC,89.64471,75.93374,10
CCCCCCOC(=O)CCC,100.08565,91.13446,11
CCCCCCOC(=O)CCC,100.08565,91.13446,12
CCCCCCOC(=O)CCC,100.08565,91.13446,13
CCCCCCOC(=O)CCC,97.01032,87.646355,14
CCCCCCOC(=O)CCC,97.01032,87.646355,15
CCCCCCOC(=O)CCC,97.329384,87.8718,16
CCCCCCOC(=O)CCC,97.329384,87.8718,17
CCCCCCOC(=O)CCC,97.25625,88.07134,18
CCCCCCOC(=O)CCC,97.25625,88.07134,19
CCCCCCOC(=O)CCC,98.22403,88.71502,20
CCCCCCOC(=O)CCC,98.22403,88.71502,21
CCCCCCOC(=O)CCC,96.12345,87.41299,22
CCCCCCOC(=O)CCC,96.12345,87.41299,23
CCCCCCOC(=O)CCC,92.50062,84.0544,24
CCCCCCOC(=O)CCC,92.50062,84.0544,25
CCCCCCOC(=O)CCC,97.712006,88.43415,26
CCCCCCOC(=O)CCC,97.712006,88.43415,27
CCCCCCOC(=O)CCC,100.32345,91.251595,28
CCCCCCOC(=O)CCC,100.32345,91.251595,29
CCCCCCOC(=O)CCC,100.32345,91.251595,30
CCCC(CC)C(CC)CCC,88.24531,74.69911,0
CCCC(CC)C(CC)CCC,85.508835,70.31649,1
CCCC(CC)C(CC)CCC,82.34034,65.94011,2
CCCC(CC)C(CC)CCC,81.91813,65.32622,3
CCCC(CC)C(CC)CCC,87.0866,72.88063,4
CCCC(CC)C(CC)CCC,80.45933,62.712673,5
CCCC(CC)C(CC)CCC,81.91814,65.32622,6
CCCC(CC)C(CC)CCC,87.0866,72.88063,7
CCCC(CC)C(CC)CCC,82.34034,65.94011,8
CCCC(CC)C(CC)CCC,85.508835,70.31649,9
CCCC(CC)C(CC)CCC,88.24531,74.69912,10
CCCC(CC)C(CC)CCC,99.84728,90.90595,11
CCCC(CC)C(CC)CCC,99.84728,90.90595,12
CCCC(CC)C(CC)CCC,99.84728,90.90595,13
CCCC(CC)C(CC)CCC,96.2614,86.958725,14
CCCC(CC)C(CC)CCC,96.2614,86.958725,15
CCCC(CC)C(CC)CCC,95.41978,85.7378,16
CCCC(CC)C(CC)CCC,95.41978,85.7378,17
CCCC(CC)C(CC)CCC,92.71349,82.84507,18
CCCC(CC)C(CC)CCC,95.42935,85.51689,19
CCCC(CC)C(CC)CCC,95.42935,85.51689,20
CCCC(CC)C(CC)CCC,99.15299,90.19562,21
CCCC(CC)C(CC)CCC,99.15299,90.19562,22
CCCC(CC)C(CC)CCC,99.15299,90.19562,23
CCCC(CC)C(CC)CCC,92.71349,82.84506,24
CCCC(CC)C(CC)CCC,95.42935,85.5169,25
CCCC(CC)C(CC)CCC,95.42935,85.5169,26
CCCC(CC)C(CC)CCC,99.15299,90.19562,27
CCCC(CC)C(CC)CCC,99.15299,90.19562,28
CCCC(CC)C(CC)CCC,99.15299,90.19562,29
CCCC(CC)C(CC)CCC,95.41978,85.7378,30
CCCC(CC)C(CC)CCC,95.41978,85.7378,31
CCCC(CC)C(CC)CCC,96.26139,86.958725,32
CCCC(CC)C(CC)CCC,96.26139,86.958725,33
CCCC(CC)C(CC)CCC,99.84728,90.90595,34
CCCC(CC)C(CC)CCC,99.84728,90.90595,35
CCCC(CC)C(CC)CCC,99.84728,90.90595,36
CCCCCCCOC(=O)CC,89.16481,75.60658,0
CCCCCCCOC(=O)CC,87.4631,72.95253,1
CCCCCCCOC(=O)CC,87.8915,73.540474,2
CCCCCCCOC(=O)CC,87.87611,73.56881,3
CCCCCCCOC(=O)CC,89.02477,74.43849,4
CCCCCCCOC(=O)CC,88.372795,74.35089,5
CCCCCCCOC(=O)CC,95.46442,81.12787,6
CCCCCCCOC(=O)CC,102.518936,88.47694,7
CCCCCCCOC(=O)CC,93.15978,83.54923,8
CCCCCCCOC(=O)CC,93.39568,79.413315,9
CCCCCCCOC(=O)CC,86.6724,74.03385,10
CCCCCCCOC(=O)CC,100.08565,91.13446,11
CCCCCCCOC(=O)CC,100.08565,91.13446,12
CCCCCCCOC(=O)CC,100.08565,91.13446,13
CCCCCCCOC(=O)CC,97.01032,87.646355,14
CCCCCCCOC(=O)CC,97.01032,87.646355,15
CCCCCCCOC(=O)CC,97.23826,87.814415,16
CCCCCCCOC(=O)CC,97.23826,87.814415,17
CCCCCCCOC(=O)CC,97.25602,87.877846,18
CCCCCCCOC(=O)CC,97.25602,87.877846,19
CCCCCCCOC(=O)CC,97.27134,88.10629,20
CCCCCCCOC(=O)CC,97.27134,88.10629,21
CCCCCCCOC(=O)CC,98.211464,88.70292,22
CCCCCCCOC(=O)CC,98.211464,88.70292,23
CCCCCCCOC(=O)CC,96.10851,87.399605,24
CCCCCCCOC(=O)CC,96.10851,87.399605,25
CCCCCCCOC(=O)CC,91.84318,83.41715,26
CCCCCCCOC(=O)CC,91.84318,83.41715,27
CCCCCCCOC(=O)CC,100.48174,91.59707,28
CCCCCCCOC(=O)CC,100.48174,91.59707,29
CCCCCCCOC(=O)CC,100.48174,91.59707,30
CCCCCCCC(CC)CC,89.16481,75.60658,0
CCCCCCCC(CC)CC,87.4631,72.95253,1
CCCCCCCC(CC)CC,87.724304,73.396835,2
CCCCCCCC(CC)CC,87.57566,73.21034,3
CCCCCCCC(CC)CC,86.69671,72.34349,4
CCCCCCCC(CC)CC,86.39973,71.3486,5
CCCCCCCC(CC)CC,84.824066,68.70367,6
CCCCCCCC(CC)CC,84.59074,68.349594,7
CCCCCCCC(CC)CC,88.057915,73.971924,8
CCCCCCCC(CC)CC,84.59074,68.349594,9
CCCCCCCC(CC)CC,88.057915,73.971924,10
CCCCCCCC(CC)CC,100.08565,91.13446,11
CCCCCCCC(CC)CC,100.08565,91.13446,12
CCCCCCCC(CC)CC,100.08565,91.13446,13
CCCCCCCC(CC)CC,97.01032,87.646355,14
CCCCCCCC(CC)CC,97.01032,87.646355,15
CCCCCCCC(CC)CC,97.23826,87.814415,16
CCCCCCCC(CC)CC,97.23826,87.814415,17
CCCCCCCC(CC)CC,97.163445,87.81423,18
CCCCCCCC(CC)CC,97.163445,87.81423,19
CCCCCCCC(CC)CC,97.09159,87.77238,20
CCCCCCCC(CC)CC,97.09159,87.77238,21
CCCCCCCC(CC)CC,96.05024,86.91128,22
CCCCCCCC(CC)CC,96.05024,86.91128,23
CCCCCCCC(CC)CC,95.69587,85.89941,24
CCCCCCCC(CC)CC,95.69587,85.89941,25
CCCCCCCC(CC)CC,94.67237,84.984604,26
CCCCCCCC(CC)CC,96.070595,86.2237,27
CCCCCCCC(CC)CC,96.070595,86.2237,28
CCCCCCCC(CC)CC,99.17086,90.21943,29
CCCCCCCC(CC)CC,99.17086,90.21943,30
CCCCCCCC(CC)CC,99.17086,90.21943,31
CCCCCCCC(CC)CC,96.070595,86.2237,32
CCCCCCCC(CC)CC,96.070595,86.2237,33
CCCCCCCC(CC)CC,99.17086,90.21943,34
CCCCCCCC(CC)CC,99.17086,90.21943,35
CCCCCCCC(CC)CC,99.17086,90.21943,36
CCCCOC(CCC)CCC,88.81307,75.4505,0
CCCCOC(CCC)CCC,88.273415,73.8112,1
CCCCOC(CCC)CCC,84.70993,70.825745,2
CCCCOC(CCC)CCC,85.494644,71.633125,3
CCCCOC(CCC)CCC,86.64699,71.49808,4
CCCCOC(CCC)CCC,83.709114,68.61323,5
CCCCOC(CCC)CCC,87.32685,72.79263,6
CCCCOC(CCC)CCC,88.24994,74.79285,7
CCCCOC(CCC)CCC,83.709114,68.61323,8
CCCCOC(CCC)CCC,87.32685,72.79263,9
CCCCOC(CCC)CCC,88.24994,74.79285,10
CCCCOC(CCC)CCC,100.244705,91.27282,11
CCCCOC(CCC)CCC,100.244705,91.27282,12
CCCCOC(CCC)CCC,100.244705,91.27282,13
CCCCOC(CCC)CCC,96.70542,87.57377,14
CCCCOC(CCC)CCC,96.70542,87.57377,15
CCCCOC(CCC)CCC,98.1285,88.6982,16
CCCCOC(CCC)CCC,98.1285,88.6982,17
CCCCOC(CCC)CCC,92.40414,83.75369,18
CCCCOC(CCC)CCC,92.40414,83.75369,19
CCCCOC(CCC)CCC,94.01994,85.143166,20
CCCCOC(CCC)CCC,97.26628,88.08015,21
CCCCOC(CCC)CCC,97.26628,88.08015,22
CCCCOC(CCC)CCC,96.1759,86.94678,23
CCCCOC(CCC)CCC,96.1759,86.94678,24
CCCCOC(CCC)CCC,100.14724,91.17655,25
CCCCOC(CCC)CCC,100.14724,91.17655,26
CCCCOC(CCC)CCC,100.14724,91.17655,27
CCCCOC(CCC)CCC,97.26628,88.08015,28
CCCCOC(CCC)CCC,97.26628,88.08015,29
CCCCOC(CCC)CCC,96.1759,86.94678,30
CCCCOC(CCC)CCC,96.1759,86.94678,31
CCCCOC(CCC)CCC,100.14724,91.17655,32
CCCCOC(CCC)CCC,100.14724,91.17655,33
CCCCOC(CCC)CCC,100.14724,91.17655,34
CCCC1=CC(=C(C=C1)O)OC,89.4884,75.974075,0
CCCC1=CC(=C(C=C1)O)OC,76.380646,63.062653,1
CCCC1=CC(=C(C=C1)O)OC,101.20698,87.51194,2
CCCC1=CC(=C(C=C1)O)OC,98.08424,86.71592,3
CCCC1=CC(=C(C=C1)O)OC,99.745285,87.89039,4
CCCC1=CC(=C(C=C1)O)OC,97.448616,84.67719,5
CCCC1=CC(=C(C=C1)O)OC,101.4108,90.26265,6
CCCC1=CC(=C(C=C1)O)OC,101.74865,90.7817,7
CCCC1=CC(=C(C=C1)O)OC,114.35743,102.97495,8
CCCC1=CC(=C(C=C1)O)OC,103.24388,89.71703,9
CCCC1=CC(=C(C=C1)O)OC,59.514034,46.66639,10
CCCC1=CC(=C(C=C1)O)OC,98.220245,86.93459,11
CCCC1=CC(=C(C=C1)O)OC,100.17778,91.17267,12
CCCC1=CC(=C(C=C1)O)OC,100.17778,91.17267,13
CCCC1=CC(=C(C=C1)O)OC,100.17778,91.17267,14
CCCC1=CC(=C(C=C1)O)OC,97.160706,87.95208,15
CCCC1=CC(=C(C=C1)O)OC,97.160706,87.95208,16
CCCC1=CC(=C(C=C1)O)OC,87.26221,79.30819,17
CCCC1=CC(=C(C=C1)O)OC,87.26221,79.30819,18
CCCC1=CC(=C(C=C1)O)OC,110.64966,101.748665,19
CCCC1=CC(=C(C=C1)O)OC,113.230934,104.71351,20
CCCC1=CC(=C(C=C1)O)OC,110.96912,102.425835,21
CCCC1=CC(=C(C=C1)O)OC,86.20171,77.80603,22
CCCC1=CC(=C(C=C1)O)OC,97.20153,88.72262,23
CCCC1=CC(=C(C=C1)O)OC,97.20153,88.72262,24
CCCC1=CC(=C(C=C1)O)OC,97.20153,88.72262,25
CCCCCCCCOC(C)=O,89.16481,75.60658,0
CCCCCCCCOC(C)=O,87.4631,72.95253,1
CCCCCCCCOC(C)=O,87.72723,73.39945,2
CCCCCCCCOC(C)=O,87.80775,73.42961,3
CCCCCCCCOC(C)=O,87.92156,73.63277,4
CCCCCCCCOC(C)=O,88.99645,74.412575,5
CCCCCCCCOC(C)=O,88.34169,74.30684,6
CCCCCCCCOC(C)=O,94.29866,79.83866,7
CCCCCCCCOC(C)=O,102.04698,88.526566,8
CCCCCCCCOC(C)=O,94.765274,82.06092,9
CCCCCCCCOC(C)=O,92.724205,83.205025,10
CCCCCCCCOC(C)=O,100.08565,91.13446,11
CCCCCCCCOC(C)=O,100.08565,91.13446,12
CCCCCCCCOC(C)=O,100.08565,91.13446,13
CCCCCCCCOC(C)=O,97.01032,87.646355,14
CCCCCCCCOC(C)=O,97.01032,87.646355,15
CCCCCCCCOC(C)=O,97.23826,87.814415,16
CCCCCCCCOC(C)=O,97.23826,87.814415,17
CCCCCCCCOC(C)=O,97.167076,87.817444,18
CCCCCCCCOC(C)=O,97.167076,87.817444,19
CCCCCCCCOC(C)=O,97.27162,87.92936,20
CCCCCCCCOC(C)=O,97.27162,87.92936,21
CCCCCCCCOC(C)=O,97.25461,88.090965,22
CCCCCCCCOC(C)=O,97.25461,88.090965,23
CCCCCCCCOC(C)=O,98.179825,88.67405,24
CCCCCCCCOC(C)=O,98.179825,88.67405,25
CCCCCCCCOC(C)=O,96.14199,87.42034,26
CCCCCCCCOC(C)=O,96.14199,87.42034,27
CCCCCCCCOC(C)=O,97.25042,89.56916,28
CCCCCCCCOC(C)=O,97.25042,89.56916,29
CCCCCCCCOC(C)=O,97.25042,89.56916,30
CCCCCC(=O)OCCCC,88.89706,75.37857,0
CCCCCC(=O)OCCCC,87.676994,73.08498,1
CCCCCC(=O)OCCCC,88.23775,73.71646,2
CCCCCC(=O)OCCCC,85.14841,71.67544,3
CCCCCC(=O)OCCCC,93.47566,79.60181,4
CCCCCC(=O)OCCCC,92.818214,83.27255,5
CCCCCC(=O)OCCCC,102.36833,88.42359,6
CCCCCC(=O)OCCCC,94.71802,80.389854,7
CCCCCC(=O)OCCCC,88.4268,74.46671,8
CCCCCC(=O)OCCCC,88.62226,74.12622,9
CCCCCC(=O)OCCCC,89.24099,75.8391,10
CCCCCC(=O)OCCCC,100.08565,91.13446,11
CCCCCC(=O)OCCCC,100.08565,91.13446,12
CCCCCC(=O)OCCCC,100.08565,91.13446,13
CCCCCC(=O)OCCCC,96.78355,87.4532,14
CCCCCC(=O)OCCCC,96.78355,87.4532,15
CCCCCC(=O)OCCCC,97.204094,87.71479,16
CCCCCC(=O)OCCCC,97.204094,87.71479,17
CCCCCC(=O)OCCCC,97.76023,88.618706,18
CCCCCC(=O)OCCCC,97.76023,88.618706,19
CCCCCC(=O)OCCCC,92.11181,83.84142,20
CCCCCC(=O)OCCCC,92.11181,83.84142,21
CCCCCC(=O)OCCCC,96.07229,87.37423,22
CCCCCC(=O)OCCCC,96.07229,87.37423,23
CCCCCC(=O)OCCCC,98.16525,88.68731,24
CCCCCC(=O)OCCCC,98.16525,88.68731,25
CCCCCC(=O)OCCCC,97.06214,87.889145,26
CCCCCC(=O)OCCCC,97.06214,87.889145,27
CCCCCC(=O)OCCCC,100.244705,91.27282,28
CCCCCC(=O)OCCCC,100.244705,91.27282,29
CCCCCC(=O)OCCCC,100.244705,91.27282,30
CCCCCCCC1=CC=CO1,89.16481,75.60658,0
CCCCCCCC1=CC=CO1,87.4631,72.95253,1
CCCCCCCC1=CC=CO1,87.65432,73.334,2
CCCCCCCC1=CC=CO1,87.38212,73.084435,3
CCCCCCCC1=CC=CO1,88.39272,74.030075,4
CCCCCCCC1=CC=CO1,73.89204,60.43836,5
CCCCCCCC1=CC=CO1,110.186104,96.341515,6
CCCCCCCC1=CC=CO1,107.122986,95.75543,7
CCCCCCCC1=CC=CO1,109.93125,99.19058,8
CCCCCCCC1=CC=CO1,107.55579,96.67004,9
CCCCCCCC1=CC=CO1,96.33338,85.48124,10
CCCCCCCC1=CC=CO1,93.504524,81.80286,11
CCCCCCCC1=CC=CO1,100.08565,91.13446,12
CCCCCCCC1=CC=CO1,100.08565,91.13446,13
CCCCCCCC1=CC=CO1,100.08565,91.13446,14
CCCCCCCC1=CC=CO1,97.01032,87.646355,15
CCCCCCCC1=CC=CO1,97.01032,87.646355,16
CCCCCCCC1=CC=CO1,97.23826,87.814415,17
CCCCCCCC1=CC=CO1,97.23826,87.814415,18
CCCCCCCC1=CC=CO1,97.07232,87.73246,19
CCCCCCCC1=CC=CO1,97.07232,87.73246,20
CCCCCCCC1=CC=CO1,96.86352,87.66227,21
CCCCCCCC1=CC=CO1,96.86352,87.66227,22
CCCCCCCC1=CC=CO1,97.51168,88.20629,23
CCCCCCCC1=CC=CO1,97.51168,88.20629,24
CCCCCCCC1=CC=CO1,84.189415,75.58516,25
CCCCCCCC1=CC=CO1,84.189415,75.58516,26
CCCCCCCC1=CC=CO1,118.21245,109.733215,27
CCCCCCCC1=CC=CO1,118.10218,109.702736,28
CCCCCCCC1=CC=CO1,117.77749,109.356575,29
CCC1=CC(=CC(=C1)CC)CC,78.821144,66.47106,0
CCC1=CC(=CC(=C1)CC)CC,100.562874,86.81203,1
CCC1=CC(=CC(=C1)CC)CC,98.21794,86.82372,2
CCC1=CC(=CC(=C1)CC)CC,98.21794,86.82372,3
CCC1=CC(=CC(=C1)CC)CC,98.21794,86.82372,4
CCC1=CC(=CC(=C1)CC)CC,98.21794,86.82372,5
CCC1=CC(=CC(=C1)CC)CC,98.21794,86.82372,6
CCC1=CC(=CC(=C1)CC)CC,100.562874,86.81203,7
CCC1=CC(=CC(=C1)CC)CC,78.821144,66.47106,8
CCC1=CC(=CC(=C1)CC)CC,100.562874,86.81203,9
CCC1=CC(=CC(=C1)CC)CC,78.821144,66.47106,10
CCC1=CC(=CC(=C1)CC)CC,98.21794,86.82372,11
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,12
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,13
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,14
CCC1=CC(=CC(=C1)CC)CC,87.01654,78.90908,15
CCC1=CC(=CC(=C1)CC)CC,87.01654,78.90908,16
CCC1=CC(=CC(=C1)CC)CC,110.15795,101.50757,17
CCC1=CC(=CC(=C1)CC)CC,110.15795,101.50757,18
CCC1=CC(=CC(=C1)CC)CC,110.15795,101.50757,19
CCC1=CC(=CC(=C1)CC)CC,87.01654,78.90908,20
CCC1=CC(=CC(=C1)CC)CC,87.01654,78.90908,21
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,22
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,23
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,24
CCC1=CC(=CC(=C1)CC)CC,87.01654,78.90908,25
CCC1=CC(=CC(=C1)CC)CC,87.01654,78.90908,26
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,27
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,28
CCC1=CC(=CC(=C1)CC)CC,100.197914,91.47425,29
COCCOCCOCCOC,84.4236,71.79968,0
COCCOCCOCCOC,85.515,72.21873,1
COCCOCCOCCOC,82.53442,69.22483,2
COCCOCCOCCOC,85.063965,71.69109,3
COCCOCCOCCOC,85.11044,71.73211,4
COCCOCCOCCOC,82.55785,69.26653,5
COCCOCCOCCOC,85.11044,71.73211,6
COCCOCCOCCOC,85.063965,71.69109,7
COCCOCCOCCOC,82.53442,69.22483,8
COCCOCCOCCOC,85.515,72.21873,9
COCCOCCOCCOC,84.4236,71.79968,10
COCCOCCOCCOC,95.59977,87.023705,11
COCCOCCOCCOC,95.59977,87.023705,12
COCCOCCOCCOC,95.59977,87.023705,13
COCCOCCOCCOC,94.725655,85.945015,14
COCCOCCOCCOC,94.725655,85.945015,15
COCCOCCOCCOC,94.88308,86.18813,16
COCCOCCOCCOC,94.88308,86.18813,17
COCCOCCOCCOC,94.87241,86.17266,18
COCCOCCOCCOC,94.87241,86.17266,19
COCCOCCOCCOC,94.87241,86.17266,20
COCCOCCOCCOC,94.87241,86.17266,21
COCCOCCOCCOC,94.88308,86.18813,22
COCCOCCOCCOC,94.88308,86.18813,23
COCCOCCOCCOC,94.725655,85.945015,24
COCCOCCOCCOC,94.725655,85.945015,25
COCCOCCOCCOC,95.59977,87.023705,26
COCCOCCOCCOC,95.59977,87.023705,27
COCCOCCOCCOC,95.59977,87.023705,28
CC1=CC2=C(C=C1)C=C(C=C2)C,102.73091,90.41623,0
CC1=CC2=C(C=C1)C=C(C=C2)C,98.313194,86.80262,1
CC1=CC2=C(C=C1)C=C(C=C2)C,99.47308,88.09869,2
CC1=CC2=C(C=C1)C=C(C=C2)C,97.13196,85.59446,3
CC1=CC2=C(C=C1)C=C(C=C2)C,100.048965,88.55358,4
CC1=CC2=C(C=C1)C=C(C=C2)C,99.77197,88.542175,5
CC1=CC2=C(C=C1)C=C(C=C2)C,99.47308,88.09869,6
CC1=CC2=C(C=C1)C=C(C=C2)C,98.313194,86.80262,7
CC1=CC2=C(C=C1)C=C(C=C2)C,98.76341,87.226906,8
CC1=CC2=C(C=C1)C=C(C=C2)C,99.77197,88.542175,9
CC1=CC2=C(C=C1)C=C(C=C2)C,102.73091,90.41623,10
CC1=CC2=C(C=C1)C=C(C=C2)C,98.76341,87.226906,11
CC1=CC2=C(C=C1)C=C(C=C2)C,100.048965,88.55358,12
CC1=CC2=C(C=C1)C=C(C=C2)C,89.62371,82.34167,13
CC1=CC2=C(C=C1)C=C(C=C2)C,89.62371,82.34167,14
CC1=CC2=C(C=C1)C=C(C=C2)C,89.62371,82.34167,15
CC1=CC2=C(C=C1)C=C(C=C2)C,110.917915,102.43546,16
CC1=CC2=C(C=C1)C=C(C=C2)C,111.1132,102.65772,17
CC1=CC2=C(C=C1)C=C(C=C2)C,110.90885,102.390976,18
CC1=CC2=C(C=C1)C=C(C=C2)C,110.9179,102.43546,19
CC1=CC2=C(C=C1)C=C(C=C2)C,110.90885,102.39098,20
CC1=CC2=C(C=C1)C=C(C=C2)C,111.11319,102.65772,21
CC1=CC2=C(C=C1)C=C(C=C2)C,89.62371,82.34167,22
CC1=CC2=C(C=C1)C=C(C=C2)C,89.62371,82.34167,23
CC1=CC2=C(C=C1)C=C(C=C2)C,89.62371,82.34167,24
CCC[C@@H](CC)C1CCCCC1,88.15058,74.53198,0
CCC[C@@H](CC)C1CCCCC1,85.6399,70.23125,1
CCC[C@@H](CC)C1CCCCC1,84.43592,67.99062,2
CCC[C@@H](CC)C1CCCCC1,83.94663,67.461655,3
CCC[C@@H](CC)C1CCCCC1,87.290886,72.95538,4
CCC[C@@H](CC)C1CCCCC1,82.81524,66.13013,5
CCC[C@@H](CC)C1CCCCC1,84.118515,70.0142,6
CCC[C@@H](CC)C1CCCCC1,89.1184,75.76121,7
CCC[C@@H](CC)C1CCCCC1,87.531,75.028694,8
CCC[C@@H](CC)C1CCCCC1,87.531,75.028694,9
CCC[C@@H](CC)C1CCCCC1,89.1184,75.76121,10
CCC[C@@H](CC)C1CCCCC1,84.118515,70.0142,11
CCC[C@@H](CC)C1CCCCC1,99.88094,90.97247,12
CCC[C@@H](CC)C1CCCCC1,99.88094,90.97247,13
CCC[C@@H](CC)C1CCCCC1,99.88094,90.97247,14
CCC[C@@H](CC)C1CCCCC1,96.080666,86.67379,15
CCC[C@@H](CC)C1CCCCC1,96.080666,86.67379,16
CCC[C@@H](CC)C1CCCCC1,95.31919,85.442055,17
CCC[C@@H](CC)C1CCCCC1,95.31919,85.442055,18
CCC[C@@H](CC)C1CCCCC1,94.38613,84.66736,19
CCC[C@@H](CC)C1CCCCC1,95.30523,85.381966,20
CCC[C@@H](CC)C1CCCCC1,95.30523,85.381966,21
CCC[C@@H](CC)C1CCCCC1,99.04825,90.03518,22
CCC[C@@H](CC)C1CCCCC1,99.04825,90.03518,23
CCC[C@@H](CC)C1CCCCC1,99.04825,90.03518,24
CCC[C@@H](CC)C1CCCCC1,92.80668,83.058815,25
CCC[C@@H](CC)C1CCCCC1,97.872444,88.9719,26
CCC[C@@H](CC)C1CCCCC1,97.872444,88.9719,27
CCC[C@@H](CC)C1CCCCC1,97.54045,88.604454,28
CCC[C@@H](CC)C1CCCCC1,97.54045,88.604454,29
CCC[C@@H](CC)C1CCCCC1,97.49557,88.60868,30
CCC[C@@H](CC)C1CCCCC1,97.49557,88.60868,31
CCC[C@@H](CC)C1CCCCC1,97.54045,88.604454,32
CCC[C@@H](CC)C1CCCCC1,97.54045,88.604454,33
CCC[C@@H](CC)C1CCCCC1,97.872444,88.9719,34
